Month,Project,Internal ID,Item Internal ID,N/C,Attribute,UoM,Source,Index,Value,Product Category,Material Category
31-08-22,,262,2154,91001,Actuals,Amount,NetSuite,300,96875,Category_39,
31-08-22,,262,2154,91001,Actuals,Qty,NetSuite,301,8,Category_39,
31-08-22,,262,2154,91001,Actuals,Amount,NetSuite,302,43750,Category_39,
31-08-22,,262,2154,91001,Actuals,Qty,NetSuite,303,2,Category_39,
31-08-22,,472,3299,91011,Actuals,Amount,NetSuite,304,308,Category_42,
31-08-22,,472,3299,91011,Actuals,Qty,NetSuite,305,12,Category_42,
31-08-22,,267,2837,91007,Actuals,Qty,NetSuite,306,12,Category_46,Material Category 15
31-08-22,,267,2638,91007,Actuals,Qty,NetSuite,307,20,Category_40,Material Category 11
31-08-22,,267,2653,91007,Actuals,Qty,NetSuite,308,25,Category_40,Material Category 11
31-08-22,,511,4255,922420,Actuals,Amount,NetSuite,309,-3365,Category_9,Material Category 8
31-08-22,,214,2837,92001,Actuals,Amount,NetSuite,310,-83,Category_46,Material Category 15
31-08-22,,214,2837,92001,Actuals,Qty,NetSuite,311,-12,Category_46,Material Category 15
31-08-22,,214,2653,92001,Actuals,Amount,NetSuite,312,-2,Category_40,Material Category 11
31-08-22,,214,2653,92001,Actuals,Qty,NetSuite,313,-25,Category_40,Material Category 11
31-08-22,,214,2638,92001,Actuals,Amount,NetSuite,314,-1,Category_40,Material Category 11
31-08-22,,214,2638,92001,Actuals,Qty,NetSuite,315,-20,Category_40,Material Category 11
31-08-22,,108,125,91450,Actuals,Qty,NetSuite,316,2,,
31-08-22,,108,4,91450,Actuals,Qty,NetSuite,317,2,,
31-08-22,,54,3349,910070,Actuals,Amount,NetSuite,318,82,,
31-08-22,,54,3349,910070,Actuals,Qty,NetSuite,319,12,,
31-08-22,,214,3349,92001,Actuals,Amount,NetSuite,320,-50,,
31-08-22,,214,3349,92001,Actuals,Qty,NetSuite,321,-12,,
31-08-22,,298,4027,92004,Actuals,Amount,NetSuite,322,-747,,
31-08-22,,298,4027,92004,Actuals,Qty,NetSuite,323,-1585,,
31-08-22,,584,4468,940023,Actuals,Amount,NetSuite,324,-8425,,
31-08-22,,584,4468,940023,Actuals,Qty,NetSuite,325,-15,,
31-08-22,,274,26,94006,Actuals,Amount,NetSuite,326,-60578,,
31-08-22,,274,26,94006,Actuals,Qty,NetSuite,327,-12,,
31-08-22,,275,27,94007,Actuals,Amount,NetSuite,328,-45357,,
31-08-22,,580,4449,94105,Actuals,Amount,NetSuite,329,-637,,
31-08-22,,276,28,94008,Actuals,Amount,NetSuite,330,-160,,
31-08-22,,276,28,94008,Actuals,Qty,NetSuite,331,-8,,
31-08-22,,276,28,94008,Actuals,Amount,NetSuite,332,-1183,,
31-08-22,,276,28,94008,Actuals,Qty,NetSuite,333,-395,,
31-08-22,,278,30,94010,Actuals,Amount,NetSuite,334,-1086,,
31-08-22,,278,30,94010,Actuals,Amount,NetSuite,335,-712,,
31-08-22,,278,30,94010,Actuals,Amount,NetSuite,336,-5802,,
31-08-22,,278,30,94010,Actuals,Qty,NetSuite,337,-620,,
31-08-22,,279,31,94011,Actuals,Amount,NetSuite,338,-310,,
31-08-22,,283,35,94015,Actuals,Amount,NetSuite,339,-6150,,
31-08-22,,283,35,94015,Actuals,Amount,NetSuite,340,-62126,,
31-08-22,,283,35,94015,Actuals,Amount,NetSuite,341,-125,,
31-08-22,,565,4278,94115,Actuals,Amount,NetSuite,342,-1972,,
31-08-22,,565,4278,94115,Actuals,Amount,NetSuite,343,-1500,,
31-08-22,,289,41,94021,Actuals,Amount,NetSuite,344,-12,,
31-08-22,,273,25,94005,Actuals,Amount,NetSuite,345,-3475,,
31-08-22,,273,25,94005,Actuals,Qty,NetSuite,346,-128,,
31-08-22,,273,25,94005,Actuals,Amount,NetSuite,347,-1500,,
31-08-22,,273,25,94005,Actuals,Amount,NetSuite,348,-1125,,
31-08-22,,273,25,94005,Actuals,Qty,NetSuite,349,-5,,
31-08-22,,282,34,94014,Actuals,Amount,NetSuite,350,-12075,,
31-08-22,,282,34,94014,Actuals,Qty,NetSuite,351,-52,,
31-08-22,,282,34,94014,Actuals,Amount,NetSuite,352,-11745,,
31-08-22,,282,34,94014,Actuals,Qty,NetSuite,353,-45,,
31-08-22,,58,3300,94001,Actuals,Amount,NetSuite,354,-2619,,
31-08-22,,58,3300,94001,Actuals,Qty,NetSuite,355,-18,,
31-08-22,,58,3300,94001,Actuals,Amount,NetSuite,356,-27809,,
31-08-22,,58,3300,94001,Actuals,Amount,NetSuite,357,-63,,
31-08-22,,58,3300,94001,Actuals,Qty,NetSuite,358,-12,,
31-08-22,,270,3370,94002,Actuals,Amount,NetSuite,359,-536,,
31-08-22,,270,3370,94002,Actuals,Qty,NetSuite,360,-5,,
31-08-22,,270,22,94002,Actuals,Amount,NetSuite,361,-1682,,
31-08-22,,270,22,94002,Actuals,Qty,NetSuite,362,-485,,
31-08-22,,270,22,94002,Actuals,Amount,NetSuite,363,-422,,
31-08-22,,270,22,94002,Actuals,Qty,NetSuite,364,-222,,
31-08-22,,270,22,94002,Actuals,Amount,NetSuite,365,-61,,
31-08-22,,270,22,94002,Actuals,Qty,NetSuite,366,-8,,
31-08-22,,270,22,94002,Actuals,Amount,NetSuite,367,-7666,,
31-08-22,,270,22,94002,Actuals,Qty,NetSuite,368,-1925,,
31-08-22,,270,22,94002,Actuals,Amount,NetSuite,369,-32,,
31-08-22,,271,23,94003,Actuals,Amount,NetSuite,370,-938,,
31-08-22,,271,23,94003,Actuals,Qty,NetSuite,371,-70,,
31-08-22,,271,23,94003,Actuals,Amount,NetSuite,372,-323,,
31-08-22,,271,23,94003,Actuals,Qty,NetSuite,373,-25,,
31-08-22,,271,23,94003,Actuals,Amount,NetSuite,374,-38,,
31-08-22,,271,23,94003,Actuals,Amount,NetSuite,375,-189,,
31-08-22,,271,23,94003,Actuals,Amount,NetSuite,376,-1136,,
31-08-22,,271,23,94003,Actuals,Qty,NetSuite,377,-10,,
31-08-22,,287,39,94019,Actuals,Amount,NetSuite,378,-778,,
31-08-22,,287,39,94019,Actuals,Qty,NetSuite,379,-128,,
31-08-22,,287,39,94019,Actuals,Amount,NetSuite,380,-410,,
31-08-22,,287,39,94019,Actuals,Amount,NetSuite,381,-43,,
31-08-22,,287,39,94019,Actuals,Amount,NetSuite,382,-1718,,
31-08-22,,287,39,94019,Actuals,Qty,NetSuite,383,-125,,
31-08-22,,287,39,94019,Actuals,Amount,NetSuite,384,-214,,
31-08-22,,287,39,94019,Actuals,Qty,NetSuite,385,-5,,
31-08-22,,287,39,94019,Actuals,Amount,NetSuite,386,-3939,,
31-08-22,,287,39,94019,Actuals,Qty,NetSuite,387,-8,,
31-08-22,,287,39,94019,Actuals,Amount,NetSuite,388,-4098,,
31-08-22,,287,39,94019,Actuals,Qty,NetSuite,389,-132,,
31-08-22,,287,39,94019,Actuals,Amount,NetSuite,390,-3749,,
31-08-22,,287,39,94019,Actuals,Qty,NetSuite,391,-750,,
31-08-22,,288,3296,94020,Actuals,Amount,NetSuite,392,-105,,
31-08-22,,288,3296,94020,Actuals,Amount,NetSuite,393,-30,,
31-08-22,,288,3296,94020,Actuals,Amount,NetSuite,394,-34,,
31-08-22,,288,3296,94020,Actuals,Amount,NetSuite,395,-31,,
31-08-22,,288,3296,94020,Actuals,Amount,NetSuite,396,-131,,
31-08-22,,288,3296,94020,Actuals,Qty,NetSuite,397,-5,,
31-08-22,,288,3296,94020,Actuals,Amount,NetSuite,398,-144,,
31-08-22,,288,3296,94020,Actuals,Amount,NetSuite,399,-362,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,400,-91,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,401,-162,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,402,-99,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,403,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,404,-86,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,405,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,406,-421,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,407,-28,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,408,-34,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,409,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,410,-75,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,411,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,412,-76,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,413,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,414,-74,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,415,-35,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,416,-25,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,417,-50,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,418,-131,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,419,-8,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,420,-40,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,421,-2481,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,422,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,423,-25,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,424,-100,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,425,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,426,-671,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,427,-10,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,428,-23404,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,429,-32,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,430,-39,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,431,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,432,-30,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,433,-62,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,434,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,435,-93,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,436,-10,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,437,-576,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,438,-86,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,439,-5,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,440,-15,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,441,-2586,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,442,-22,,
31-08-22,,288,40,94020,Actuals,Amount,NetSuite,443,-26,,
31-08-22,,288,3296,94020,Actuals,Qty,NetSuite,444,-2,,
31-08-22,,288,3296,94020,Actuals,Qty,NetSuite,445,-2,,
31-08-22,,288,3296,94020,Actuals,Qty,NetSuite,446,-2,,
31-08-22,,288,3296,94020,Actuals,Qty,NetSuite,447,-2,,
31-08-22,,288,3296,94020,Actuals,Qty,NetSuite,448,-2,,
31-08-22,,288,3296,94020,Actuals,Qty,NetSuite,449,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,450,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,451,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,452,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,453,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,454,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,455,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,456,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,457,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,458,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,459,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,460,-2,,
31-08-22,,288,40,94020,Actuals,Qty,NetSuite,461,-2,,
31-08-22,,58,3300,94001,Actuals,Qty,NetSuite,462,-2,,
31-08-22,,270,22,94002,Actuals,Qty,NetSuite,463,-2,,
31-08-22,,271,23,94003,Actuals,Qty,NetSuite,464,-2,,
31-08-22,,271,23,94003,Actuals,Qty,NetSuite,465,-2,,
31-08-22,,273,25,94005,Actuals,Qty,NetSuite,466,-2,,
31-08-22,,275,27,94007,Actuals,Qty,NetSuite,467,-2,,
31-08-22,,580,4449,94105,Actuals,Qty,NetSuite,468,-2,,
31-08-22,,278,30,94010,Actuals,Qty,NetSuite,469,-2,,
31-08-22,,278,30,94010,Actuals,Qty,NetSuite,470,-2,,
31-08-22,,279,31,94011,Actuals,Qty,NetSuite,471,-2,,
31-08-22,,283,35,94015,Actuals,Qty,NetSuite,472,-2,,
31-08-22,,283,35,94015,Actuals,Qty,NetSuite,473,-2,,
31-08-22,,283,35,94015,Actuals,Qty,NetSuite,474,-2,,
31-08-22,,565,4278,94115,Actuals,Qty,NetSuite,475,-2,,
31-08-22,,565,4278,94115,Actuals,Qty,NetSuite,476,-2,,
31-08-22,,287,39,94019,Actuals,Qty,NetSuite,477,-2,,
31-08-22,,287,39,94019,Actuals,Qty,NetSuite,478,-2,,
31-08-22,,289,41,94021,Actuals,Qty,NetSuite,479,-2,,
31-08-22,,270,,94002,Actuals,Amount,NetSuite,480,-4774,,
31-08-22,,273,,94005,Actuals,Amount,NetSuite,481,-838,,
31-08-22,,275,,94007,Actuals,Amount,NetSuite,482,-145,,
31-08-22,,276,,94008,Actuals,Amount,NetSuite,483,-677,,
31-08-22,,283,,94015,Actuals,Amount,NetSuite,484,-2537,,
31-08-22,,283,,94015,Actuals,Amount,NetSuite,485,-240,,
31-08-22,,565,,94115,Actuals,Amount,NetSuite,486,-10362,,
31-08-22,,285,,94017,Actuals,Amount,NetSuite,487,-87,,
31-08-22,,286,,94018,Actuals,Amount,NetSuite,488,-844,,
31-08-22,,287,,94019,Actuals,Amount,NetSuite,489,-55,,
31-08-22,,287,,94019,Actuals,Amount,NetSuite,490,-119,,
31-08-22,,287,,94019,Actuals,Amount,NetSuite,491,-13,,
31-08-22,,287,,94019,Actuals,Amount,NetSuite,492,-19,,
31-08-22,,284,,94016,Actuals,Amount,NetSuite,493,-3,,
31-08-22,,284,,94016,Actuals,Amount,NetSuite,494,-86,,
31-08-22,,284,,94016,Actuals,Amount,NetSuite,495,-500,,
31-08-22,,284,,94016,Actuals,Amount,NetSuite,496,-1991,,
31-08-22,,284,,94016,Actuals,Amount,NetSuite,497,-457,,
31-08-22,,284,,94016,Actuals,Amount,NetSuite,498,-467,,
31-08-22,,284,,94016,Actuals,Amount,NetSuite,499,-700,,
31-08-22,,264,,91003,Actuals,Amount,NetSuite,500,10423,,
31-08-22,,265,,91004,Actuals,Amount,NetSuite,501,-4350,,
31-08-22,,485,,91034,Actuals,Amount,NetSuite,502,-171787,,
31-08-22,,296,,92002,Actuals,Amount,NetSuite,503,3226,,
31-08-22,,58,,94001,Actuals,Amount,NetSuite,504,37486,,
31-08-22,,270,,94002,Actuals,Amount,NetSuite,505,24442,,
31-08-22,,582,,940021,Actuals,Amount,NetSuite,506,-12031,,
31-08-22,,584,,940023,Actuals,Amount,NetSuite,507,-9262,,
31-08-22,,587,,940030,Actuals,Amount,NetSuite,508,-37486,,
31-08-22,,272,,94004,Actuals,Amount,NetSuite,509,-181317,,
31-08-22,,273,,94005,Actuals,Amount,NetSuite,510,-4780,,
31-08-22,,274,,94006,Actuals,Amount,NetSuite,511,-40387,,
31-08-22,,275,,94007,Actuals,Amount,NetSuite,512,8037,,
31-08-22,,580,,94105,Actuals,Amount,NetSuite,513,287,,
31-08-22,,276,,94008,Actuals,Amount,NetSuite,514,426,,
31-08-22,,277,,94009,Actuals,Amount,NetSuite,515,-6150,,
31-08-22,,278,,94010,Actuals,Amount,NetSuite,516,2280,,
31-08-22,,279,,94011,Actuals,Amount,NetSuite,517,-586201,,
31-08-22,,280,,94012,Actuals,Amount,NetSuite,518,-72660,,
31-08-22,,573,,94112,Actuals,Amount,NetSuite,519,-1245,,
31-08-22,,281,,94013,Actuals,Amount,NetSuite,520,-28022,,
31-08-22,,283,,94015,Actuals,Amount,NetSuite,521,2287,,
31-08-22,,284,,94016,Actuals,Amount,NetSuite,522,-581,,
31-08-22,,287,,94019,Actuals,Amount,NetSuite,523,-96,,
31-08-22,,289,,94021,Actuals,Amount,NetSuite,524,-2609,,
31-08-22,,548,,96004,Actuals,Amount,NetSuite,525,-673,,
31-08-22,,347,,99901,Actuals,Amount,NetSuite,526,-18763,,
31-08-22,,337,,99903,Actuals,Amount,NetSuite,527,0,,
31-08-22,PR56,58,21,94001,Actuals,Amount,NetSuite,528,-1866,,
31-08-22,PR56,58,21,94001,Actuals,Qty,NetSuite,529,-432,,
31-08-22,PR22,58,21,94001,Actuals,Amount,NetSuite,530,-155,,
31-08-22,PR22,58,21,94001,Actuals,Qty,NetSuite,531,-208,,
31-08-22,PR22,58,21,94001,Actuals,Amount,NetSuite,532,-284,,
31-08-22,PR22,58,21,94001,Actuals,Qty,NetSuite,533,-8,,
31-08-22,PR56,58,21,94001,Actuals,Amount,NetSuite,534,-99,,
31-08-22,PR56,58,21,94001,Actuals,Qty,NetSuite,535,-12,,
31-08-22,PR22,58,21,94001,Actuals,Amount,NetSuite,536,-241,,
31-08-22,PR22,58,21,94001,Actuals,Qty,NetSuite,537,-8,,
31-08-22,PR35,58,21,94001,Actuals,Amount,NetSuite,538,-3075,,
31-08-22,PR35,58,21,94001,Actuals,Qty,NetSuite,539,-7500,,
31-08-22,PR56,58,21,94001,Actuals,Amount,NetSuite,540,-163,,
31-08-22,PR56,58,21,94001,Actuals,Qty,NetSuite,541,-20,,
31-08-22,PR22,58,21,94001,Actuals,Amount,NetSuite,542,-502,,
31-08-22,PR22,58,21,94001,Actuals,Qty,NetSuite,543,-8,,
31-08-22,PR108,58,21,94001,Actuals,Amount,NetSuite,544,-89,,
31-08-22,PR108,58,21,94001,Actuals,Qty,NetSuite,545,-125,,
31-08-22,PR109,58,21,94001,Actuals,Amount,NetSuite,546,-604,,
31-08-22,PR109,58,21,94001,Actuals,Qty,NetSuite,547,-15,,
31-08-22,PR107,58,21,94001,Actuals,Amount,NetSuite,548,-2274,,
31-08-22,PR107,58,21,94001,Actuals,Qty,NetSuite,549,-290,,
31-08-22,PR107,288,40,94020,Actuals,Amount,NetSuite,550,-21,,
31-08-22,PR32,288,40,94020,Actuals,Amount,NetSuite,551,-137,,
31-08-22,PR32,288,40,94020,Actuals,Qty,NetSuite,552,-5,,
31-08-22,PR35,288,40,94020,Actuals,Amount,NetSuite,553,-81,,
31-08-22,PR56,288,40,94020,Actuals,Amount,NetSuite,554,-15,,
31-08-22,PR56,288,40,94020,Actuals,Qty,NetSuite,555,-8,,
31-08-22,PR32,288,40,94020,Actuals,Amount,NetSuite,556,-72,,
31-08-22,PR32,288,40,94020,Actuals,Qty,NetSuite,557,-20,,
31-08-22,PR33,288,40,94020,Actuals,Amount,NetSuite,558,-21,,
31-08-22,PR33,288,40,94020,Actuals,Qty,NetSuite,559,-5,,
31-08-22,PR22,288,40,94020,Actuals,Amount,NetSuite,560,-22,,
31-08-22,PR22,288,40,94020,Actuals,Amount,NetSuite,561,-5,,
31-08-22,PR33,288,40,94020,Actuals,Amount,NetSuite,562,-38,,
31-08-22,PR109,288,40,94020,Actuals,Amount,NetSuite,563,-19,,
31-08-22,PR107,288,40,94020,Actuals,Qty,NetSuite,564,-2,,
31-08-22,PR35,288,40,94020,Actuals,Qty,NetSuite,565,-2,,
31-08-22,PR22,288,40,94020,Actuals,Qty,NetSuite,566,-2,,
31-08-22,PR22,288,40,94020,Actuals,Qty,NetSuite,567,-2,,
31-08-22,PR33,288,40,94020,Actuals,Qty,NetSuite,568,-2,,
31-08-22,PR109,288,40,94020,Actuals,Qty,NetSuite,569,-2,,
31-08-22,PR53,286,,94018,Actuals,Amount,NetSuite,570,-950,,
31-08-22,PR21,263,,91002,Actuals,Amount,NetSuite,571,101691,,
31-08-22,PR20,263,,91002,Actuals,Amount,NetSuite,572,142886,,
31-08-22,PR36,279,,94011,Actuals,Amount,NetSuite,573,-34081,,
31-08-22,PR21,279,,94011,Actuals,Amount,NetSuite,574,-89262,,
31-08-22,PR20,279,,94011,Actuals,Amount,NetSuite,575,-101100,,
31-08-22,PR120,279,,94011,Actuals,Amount,NetSuite,576,-11652,,
31-08-22,PR89,279,,94011,Actuals,Amount,NetSuite,577,-13420,,
31-08-22,PR92,279,,94011,Actuals,Amount,NetSuite,578,-38123,,
31-08-22,PR92,280,,94012,Actuals,Amount,NetSuite,579,-4621,,
31-08-22,PR89,280,,94012,Actuals,Amount,NetSuite,580,-1286,,
31-08-22,PR36,280,,94012,Actuals,Amount,NetSuite,581,-2851,,
31-08-22,PR21,280,,94012,Actuals,Amount,NetSuite,582,-10213,,
31-08-22,PR120,280,,94012,Actuals,Amount,NetSuite,583,-1146,,
31-08-22,PR20,280,,94012,Actuals,Amount,NetSuite,584,-12559,,
31-08-22,PR92,281,,94013,Actuals,Amount,NetSuite,585,-1519,,
31-08-22,PR36,281,,94013,Actuals,Amount,NetSuite,586,-983,,
31-08-22,PR20,281,,94013,Actuals,Amount,NetSuite,587,-3247,,
31-08-22,PR21,281,,94013,Actuals,Amount,NetSuite,588,-5095,,
31-08-22,PR89,281,,94013,Actuals,Amount,NetSuite,589,-329,,
31-08-22,PR120,281,,94013,Actuals,Amount,NetSuite,590,-846,,
31-08-22,PR53,284,,94016,Actuals,Amount,NetSuite,591,467,,
31-08-22,PR78,285,,94017,Actuals,Amount,NetSuite,592,87,,
31-08-22,PR33,587,4466,940030,Actuals,Amount,NetSuite,593,-24,,
31-08-22,PR33,587,4466,940030,Actuals,Qty,NetSuite,594,-50,,
31-08-22,PR34,553,4106,94101,Actuals,Amount,NetSuite,595,-2204,,
31-08-22,PR99,553,4106,94101,Actuals,Amount,NetSuite,596,-2216,,
31-08-22,PR99,553,4106,94101,Actuals,Qty,NetSuite,597,-15,,
31-08-22,PR33,58,3300,94001,Actuals,Amount,NetSuite,598,-244,,
31-08-22,PR33,58,3300,94001,Actuals,Qty,NetSuite,599,-40,,
31-08-22,PR33,58,3300,94001,Actuals,Amount,NetSuite,600,-6916,,
31-08-22,PR33,58,3300,94001,Actuals,Qty,NetSuite,601,-5,,
31-08-22,PR33,58,3300,94001,Actuals,Amount,NetSuite,602,-416,,
31-08-22,PR33,58,3300,94001,Actuals,Qty,NetSuite,603,-40,,
31-08-22,PR33,58,3300,94001,Actuals,Amount,NetSuite,604,-453,,
31-08-22,PR33,58,3300,94001,Actuals,Qty,NetSuite,605,-15,,
31-08-22,PR107,58,3300,94001,Actuals,Amount,NetSuite,606,-17125,,
31-08-22,PR33,58,3300,94001,Actuals,Amount,NetSuite,607,-1586,,
31-08-22,PR33,58,3300,94001,Actuals,Qty,NetSuite,608,-392,,
31-08-22,PR56,58,3300,94001,Actuals,Amount,NetSuite,609,-3750,,
31-08-22,PR56,58,3300,94001,Actuals,Qty,NetSuite,610,-25,,
31-08-22,PR22,58,3300,94001,Actuals,Amount,NetSuite,611,-4221,,
31-08-22,PR22,58,3300,94001,Actuals,Qty,NetSuite,612,-30,,
